age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,predicted_probability
31,technician,divorced,unknown,no,3090.0,no,no,unknown,12,jun,43.0,4,-1,2,unknown,0,0.2402138182206533
54,services,married,secondary,no,833.0,yes,no,telephone,27,sep,70.0,1,-1,0,success,0,0.18721613361173126
25,student,single,secondary,no,153.0,yes,no,telephone,19,oct,11.0,1,6,2,unknown,1,0.28918761856907765
45,unemployed,single,primary,no,-767.0,yes,no,telephone,23,may,538.0,2,-1,0,unknown,0,0.14210960507703335
54,housemaid,married,unknown,no,2437.0,yes,no,unknown,7,oct,270.0,1,-1,0,unknown,0,0.14616772563233316
45,management,married,tertiary,no,458.0,no,no,telephone,9,nov,73.0,3,-1,0,unknown,1,0.20526041110407572
37,management,single,tertiary,no,1920.0,yes,no,cellular,11,sep,1053.0,2,-1,0,unknown,0,0.1584106674981323
33,services,single,primary,no,3819.0,yes,yes,cellular,27,sep,400.0,1,-1,0,unknown,0,0.13473332151017806
52,student,married,tertiary,no,396.0,yes,no,cellular,23,jun,367.0,6,-1,0,unknown,0,0.15696107074091142
22,self-employed,married,tertiary,no,3113.0,yes,yes,cellular,28,aug,93.0,6,-1,0,unknown,0,0.13582968031443904
28,management,married,secondary,yes,4556.0,no,no,unknown,8,sep,113.0,5,-1,0,unknown,0,0.17899414110408
35,entrepreneur,married,secondary,no,2488.0,yes,yes,cellular,4,sep,331.0,1,-1,2,unknown,0,0.20951219656261938
54,admin,married,secondary,no,3249.0,yes,no,cellular,10,aug,270.0,2,-1,0,failure,0,0.17392362975211262
44,unemployed,married,primary,no,2507.0,no,yes,cellular,20,apr,313.0,1,-1,0,unknown,0,0.1376106793070585
28,student,divorced,secondary,no,1541.0,yes,no,unknown,10,aug,633.0,4,-1,0,unknown,0,0.16327797144678757
36,management,single,secondary,no,3593.0,yes,no,unknown,8,feb,52.0,5,-1,0,unknown,0,0.16907597422030496
32,student,single,secondary,yes,5523.0,yes,no,telephone,14,mar,37.0,3,-1,0,success,0,0.1675873670548803
31,technician,married,primary,no,3637.0,yes,no,cellular,4,sep,249.0,3,-1,0,unknown,0,0.1536982865075873
51,housemaid,married,secondary,no,1016.0,yes,no,telephone,29,oct,208.0,4,-1,2,unknown,1,0.23806854357994872
23,management,divorced,primary,no,1081.0,yes,no,unknown,20,apr,155.0,1,-1,1,unknown,0,0.27227029698966215
59,housemaid,married,tertiary,no,1175.0,yes,no,telephone,26,feb,705.0,1,3,0,unknown,0,0.15545129927299195
49,blue-collar,married,secondary,no,3869.0,yes,no,unknown,3,mar,245.0,2,-1,0,unknown,0,0.16208175725260607
53,admin,married,secondary,no,184.0,yes,no,telephone,28,jul,251.0,3,-1,1,unknown,1,0.28318923285835085
34,services,divorced,secondary,no,-1061.0,no,yes,cellular,3,sep,137.0,11,-1,0,unknown,0,0.1458666728409437
38,housemaid,divorced,secondary,no,2672.0,yes,no,unknown,27,jul,127.0,6,-1,0,unknown,0,0.1752558824829665
22,management,married,tertiary,no,1554.0,no,no,unknown,4,aug,1317.0,1,-1,0,unknown,1,0.23572240771515163
33,retired,divorced,primary,no,5203.0,no,no,unknown,12,mar,293.0,1,4,0,unknown,0,0.19822108273081454
45,services,married,secondary,no,-2000.0,yes,no,cellular,29,jul,523.0,2,9,0,failure,0,0.1581893448810013
55,unemployed,married,unknown,no,2020.0,no,no,cellular,30,jan,178.0,11,3,0,success,0,0.19470861740003223
26,services,single,secondary,yes,491.0,no,no,unknown,18,dec,64.0,1,-1,0,unknown,0,0.17380312842607676
35,self-employed,divorced,primary,no,3526.0,yes,yes,unknown,28,jun,118.0,9,-1,0,unknown,0,0.14285487924584347
38,housemaid,married,primary,no,800.0,no,no,cellular,19,mar,127.0,1,-1,0,unknown,0,0.19500405275031454
23,retired,married,primary,no,60.0,yes,no,cellular,11,feb,250.0,7,-1,0,unknown,0,0.15641741980870127
47,housemaid,single,unknown,no,3840.0,yes,yes,cellular,28,apr,50.0,5,-1,1,failure,1,0.2816817845220656
31,self-employed,single,secondary,no,4697.0,no,no,cellular,18,nov,147.0,6,-1,0,failure,0,0.19847718853251464
37,unemployed,divorced,tertiary,no,1256.0,yes,no,cellular,14,sep,32.0,7,2,0,unknown,0,0.1742028942347447
34,admin,married,unknown,no,1304.0,no,no,cellular,11,jun,206.0,1,-1,0,unknown,0,0.18273493400302823
30,management,divorced,secondary,no,4676.0,no,no,telephone,14,dec,884.0,5,-1,1,unknown,0,0.3148042573301095
39,technician,divorced,primary,no,4397.0,no,no,cellular,22,sep,124.0,4,-1,0,unknown,0,0.19378896618172262
37,technician,married,primary,no,4079.0,yes,no,cellular,29,aug,15.0,6,-1,0,unknown,1,0.19346236287897617
35,housemaid,single,secondary,no,493.0,no,yes,unknown,3,may,282.0,2,-1,0,unknown,0,0.15982607703764667
31,unemployed,married,secondary,no,-146.0,yes,no,unknown,2,aug,302.0,2,-1,0,failure,0,0.1640915345509328
43,self-employed,married,secondary,no,5592.0,yes,no,telephone,9,feb,196.0,4,-1,0,failure,0,0.16280892880339212
59,student,single,secondary,no,3024.0,yes,no,cellular,8,aug,152.0,1,1,1,unknown,0,0.22796929421013395
41,management,married,tertiary,no,-354.0,no,no,unknown,5,jan,670.0,5,-1,3,unknown,1,0.3137986201556754
51,housemaid,married,secondary,no,1234.0,yes,yes,unknown,29,nov,836.0,1,10,0,unknown,0,0.14936474608242592
23,student,divorced,secondary,no,1712.0,yes,no,telephone,9,dec,335.0,1,4,0,unknown,0,0.1585085416492516
41,management,married,tertiary,no,1236.0,yes,no,cellular,5,mar,209.0,3,8,2,failure,0,0.20623871686803363
26,student,married,primary,no,769.0,yes,no,unknown,21,jul,21.0,6,2,0,unknown,0,0.16950761997658567
22,services,divorced,secondary,no,4577.0,no,yes,cellular,13,apr,107.0,4,-1,0,unknown,0,0.15482894932193111
31,housemaid,married,primary,no,2821.0,yes,no,telephone,11,nov,101.0,13,-1,0,unknown,0,0.1666724329860798
54,unemployed,married,primary,no,7133.0,yes,no,telephone,11,jul,18.0,1,6,0,success,0,0.18247215299693
51,unemployed,married,secondary,no,4713.0,no,no,cellular,20,jan,556.0,2,-1,0,unknown,0,0.17843140599040452
42,self-employed,married,secondary,no,1841.0,yes,no,telephone,12,jul,605.0,2,-1,0,unknown,0,0.15838087941405637
21,management,single,secondary,no,5043.0,no,no,unknown,19,mar,730.0,1,-1,0,unknown,1,0.20573696976761113
37,technician,single,unknown,no,2382.0,yes,no,telephone,13,feb,406.0,1,-1,0,unknown,0,0.14496850419182067
43,housemaid,married,primary,no,7546.0,yes,no,telephone,26,sep,372.0,1,8,2,unknown,0,0.22455480436861638
42,management,single,secondary,no,713.0,yes,no,cellular,9,feb,195.0,2,-1,0,unknown,1,0.16180409801864473
18,management,married,primary,no,2633.0,yes,no,unknown,4,mar,584.0,6,-1,0,unknown,0,0.16579064375742258
29,unemployed,married,secondary,no,-2.0,no,yes,cellular,7,mar,214.0,4,-1,2,unknown,0,0.22602093788865463
39,student,single,secondary,no,547.0,yes,yes,cellular,31,apr,9.0,2,-1,0,unknown,0,0.15587264824345173
46,student,single,tertiary,no,647.0,no,no,cellular,5,nov,264.0,1,-1,0,failure,1,0.2112000912641123
18,retired,married,secondary,no,4591.0,yes,yes,telephone,7,jul,149.0,1,10,0,unknown,0,0.15698160831966065
38,housemaid,married,primary,no,2020.0,yes,yes,telephone,28,jul,221.0,1,-1,0,unknown,0,0.12704088077629871
41,blue-collar,married,secondary,no,-2000.0,no,no,cellular,8,sep,174.0,2,-1,0,unknown,1,0.1836766370836739
50,entrepreneur,married,primary,no,1734.0,no,no,telephone,14,oct,206.0,2,-1,0,failure,0,0.1925723498669795
48,blue-collar,married,secondary,no,-935.0,no,no,telephone,24,aug,34.0,1,9,0,unknown,0,0.21687548240666005
46,management,single,secondary,no,398.0,no,no,cellular,10,jun,4.0,17,-1,0,unknown,0,0.20941360493039224
30,retired,married,primary,no,4377.0,yes,no,unknown,6,jun,125.0,2,-1,0,unknown,0,0.16704280165194532
18,unemployed,single,secondary,no,-1859.0,no,yes,unknown,5,may,88.0,1,6,1,unknown,0,0.2358217093654735
35,management,married,secondary,no,-1570.0,yes,no,telephone,15,feb,86.0,2,-1,0,failure,0,0.1542219388089823
52,blue-collar,married,secondary,no,-2000.0,yes,no,unknown,16,jun,830.0,1,-1,0,failure,0,0.142292178637474
56,management,married,primary,no,531.0,no,no,unknown,27,jun,513.0,2,-1,0,unknown,0,0.18784247580070335
48,student,married,unknown,no,-2000.0,yes,no,telephone,2,dec,4.0,1,-1,0,unknown,0,0.1679312337343166
45,housemaid,divorced,secondary,no,-2000.0,no,no,unknown,28,may,3.0,1,9,0,failure,0,0.24698548577478813
44,technician,married,tertiary,no,926.0,yes,no,telephone,15,jun,450.0,2,-1,0,unknown,1,0.1575063888554044
33,blue-collar,married,secondary,no,2284.0,yes,no,cellular,8,may,1257.0,2,-1,0,success,0,0.17745728534721247
38,entrepreneur,single,secondary,no,-778.0,yes,yes,unknown,21,nov,188.0,1,-1,0,failure,0,0.12582317299962406
60,entrepreneur,single,secondary,no,2403.0,yes,no,cellular,24,dec,170.0,6,-1,0,unknown,0,0.1559138268260107
28,student,married,secondary,no,1777.0,yes,no,cellular,22,apr,97.0,1,-1,1,unknown,0,0.26300172261245075
59,housemaid,married,primary,no,2850.0,yes,no,telephone,24,mar,330.0,5,-1,0,failure,0,0.1552899676879373
36,admin,single,secondary,no,-1102.0,no,no,unknown,13,jan,191.0,1,1,0,unknown,1,0.18574346517879559
55,admin,divorced,tertiary,no,6460.0,yes,no,unknown,17,nov,55.0,1,-1,0,unknown,1,0.19448676693832034
23,self-employed,divorced,secondary,no,-1348.0,yes,no,unknown,15,apr,197.0,1,-1,0,failure,0,0.1474797710748231
47,self-employed,married,primary,no,-64.0,no,no,unknown,25,sep,142.0,1,2,1,unknown,1,0.2890988609205794
31,blue-collar,divorced,secondary,yes,2787.0,no,no,telephone,14,jul,662.0,9,-1,0,unknown,0,0.15415837432665286
23,student,married,tertiary,no,1795.0,yes,no,cellular,25,jul,443.0,1,-1,3,failure,1,0.30908062752773197
42,student,married,tertiary,no,3617.0,no,no,unknown,19,jul,362.0,2,1,0,unknown,0,0.18465114384314876
52,management,single,primary,no,725.0,yes,no,unknown,13,apr,119.0,4,-1,0,unknown,1,0.17596957339850283
29,entrepreneur,married,tertiary,no,-1567.0,yes,yes,telephone,21,dec,45.0,2,-1,0,unknown,0,0.13186888980404704
22,entrepreneur,married,secondary,no,-2000.0,no,no,unknown,28,jul,600.0,1,-1,0,unknown,1,0.181489304628369
38,entrepreneur,married,secondary,no,5949.0,no,no,unknown,7,nov,126.0,5,-1,3,failure,0,0.21496158568673696
38,retired,married,secondary,no,743.0,yes,no,cellular,8,feb,270.0,1,-1,0,unknown,0,0.16037750683523158
46,housemaid,single,tertiary,no,1082.0,yes,no,unknown,31,dec,268.0,6,-1,0,unknown,0,0.17002020670469675
51,services,single,tertiary,no,6003.0,yes,no,unknown,7,aug,790.0,2,-1,0,success,1,0.17687476957048343
39,unemployed,married,tertiary,no,270.0,yes,yes,cellular,19,oct,57.0,3,-1,1,unknown,0,0.22184752010926354
62,unemployed,married,primary,no,1561.0,no,no,unknown,31,aug,443.0,9,-1,0,unknown,0,0.1866835635494579
42,unemployed,divorced,tertiary,yes,-1081.0,yes,no,cellular,15,sep,186.0,6,-1,4,failure,0,0.18769781609311745
35,management,single,primary,no,-1781.0,yes,no,telephone,7,may,58.0,5,-1,0,unknown,0,0.15673871572123088
20,admin,married,secondary,no,6224.0,yes,no,cellular,17,oct,542.0,3,6,0,unknown,0,0.16843231757703747
36,student,divorced,secondary,no,6259.0,no,yes,cellular,21,aug,515.0,1,-1,0,unknown,0,0.14860923733395964
35,admin,single,secondary,no,4053.0,yes,no,unknown,25,feb,12.0,6,-1,0,unknown,0,0.18694724268003304
51,retired,married,secondary,no,3969.0,no,no,unknown,18,oct,371.0,1,-1,3,unknown,0,0.2531008538640443
45,admin,married,secondary,no,3386.0,no,no,unknown,19,oct,50.0,7,-1,0,unknown,0,0.21658105744327347
25,entrepreneur,married,tertiary,no,-348.0,yes,no,unknown,25,aug,283.0,5,-1,0,unknown,0,0.1671959062823486
42,technician,single,secondary,no,2227.0,no,no,cellular,3,oct,310.0,5,1,0,unknown,0,0.18860640239467558
48,management,married,secondary,no,241.0,no,yes,telephone,24,sep,328.0,2,3,0,unknown,0,0.1468387242335227
58,technician,married,tertiary,no,-2000.0,yes,no,unknown,22,jun,38.0,1,-1,0,unknown,0,0.15194538622598608
50,self-employed,married,primary,no,4298.0,yes,no,cellular,7,jun,274.0,4,-1,0,unknown,0,0.15887125469441957
49,technician,divorced,secondary,no,2887.0,no,no,telephone,21,apr,32.0,11,6,0,failure,0,0.22571582515476696
40,services,married,secondary,no,-1793.0,yes,no,telephone,10,aug,411.0,6,-1,0,unknown,0,0.14406988117251276
44,student,divorced,secondary,no,599.0,yes,no,telephone,28,jul,20.0,6,-1,0,unknown,0,0.17710515423776219
54,retired,divorced,secondary,no,4130.0,yes,no,cellular,7,dec,425.0,3,-1,0,unknown,0,0.16057357159342397
24,unemployed,married,primary,no,1830.0,no,no,unknown,26,sep,645.0,1,-1,0,unknown,1,0.18629080049321886
35,student,married,tertiary,no,-2000.0,yes,yes,cellular,11,jan,106.0,6,-1,1,unknown,1,0.2541703294333808
30,services,married,primary,no,-1533.0,yes,no,unknown,26,oct,452.0,1,2,0,unknown,0,0.14659694416831218
44,student,divorced,secondary,no,6143.0,yes,no,telephone,29,aug,162.0,1,10,1,unknown,0,0.22234131600313414
54,technician,married,primary,no,1665.0,no,no,telephone,3,aug,479.0,4,-1,0,unknown,0,0.18418030955722337
32,housemaid,married,secondary,no,4146.0,yes,no,cellular,31,sep,348.0,4,-1,1,unknown,0,0.24507227786517968
18,student,married,secondary,no,6096.0,yes,no,telephone,27,jul,102.0,1,-1,0,unknown,0,0.16532319728682857
35,self-employed,married,tertiary,no,353.0,yes,yes,cellular,21,sep,65.0,1,-1,0,unknown,1,0.14640262162449635
50,management,divorced,tertiary,no,2380.0,yes,no,unknown,22,oct,739.0,5,-1,0,unknown,0,0.16529560947299798
46,management,single,secondary,no,-2000.0,yes,no,telephone,9,aug,548.0,9,-1,0,unknown,0,0.1407488544055424
45,admin,divorced,tertiary,no,-18.0,no,yes,unknown,4,sep,324.0,1,1,0,failure,0,0.16321001561968404
36,blue-collar,married,secondary,no,2939.0,no,no,telephone,8,sep,129.0,5,8,2,unknown,0,0.24017644323721066
24,technician,married,secondary,no,1020.0,no,no,unknown,30,jan,214.0,2,-1,0,unknown,0,0.18705091646070954
46,entrepreneur,divorced,secondary,no,2630.0,yes,no,telephone,31,mar,245.0,2,-1,0,unknown,0,0.16803496393271591
29,services,married,secondary,no,3825.0,yes,yes,unknown,30,jun,27.0,7,10,1,unknown,0,0.19286172126807416
66,retired,divorced,tertiary,no,2901.0,no,no,telephone,24,dec,1075.0,3,-1,2,unknown,1,0.3800740008279999
46,technician,married,primary,no,2327.0,yes,yes,cellular,26,nov,29.0,4,-1,0,unknown,0,0.1374889465646058
33,unemployed,married,secondary,no,1977.0,no,yes,unknown,31,jul,384.0,3,-1,0,unknown,0,0.13723137143384695
32,management,single,tertiary,no,79.0,no,no,unknown,31,apr,204.0,3,8,0,unknown,1,0.24554550155659668
38,admin,divorced,tertiary,no,-809.0,no,no,cellular,22,oct,428.0,3,-1,0,unknown,0,0.18225632108615614
37,unemployed,divorced,tertiary,no,4889.0,yes,yes,cellular,12,feb,91.0,3,-1,3,failure,0,0.23489276172404192
53,student,married,secondary,no,3481.0,yes,no,cellular,31,dec,151.0,6,-1,0,unknown,0,0.16550256080367465
42,entrepreneur,married,secondary,no,-473.0,yes,no,telephone,8,apr,224.0,2,-1,0,success,0,0.18662047693418948
31,entrepreneur,married,secondary,no,1660.0,no,no,cellular,15,jun,39.0,4,3,0,unknown,0,0.20821367700125507
62,blue-collar,single,secondary,no,-1980.0,no,no,telephone,28,apr,573.0,1,-1,0,failure,0,0.18540502005655893
40,housemaid,single,tertiary,no,305.0,no,no,telephone,14,dec,1432.0,1,-1,0,unknown,1,0.24919312276510905
49,blue-collar,married,tertiary,no,2839.0,yes,no,cellular,5,oct,162.0,7,-1,0,unknown,0,0.16810887473890737
32,student,divorced,tertiary,no,2151.0,no,no,cellular,17,feb,142.0,2,-1,0,unknown,1,0.19510638299602953
44,technician,single,primary,no,1789.0,no,no,telephone,20,sep,270.0,4,-1,2,unknown,1,0.294485056970272
43,self-employed,single,tertiary,no,-709.0,yes,no,unknown,11,jan,350.0,4,10,0,failure,1,0.18636637004407994
18,services,married,tertiary,no,-1216.0,yes,no,unknown,22,oct,609.0,5,-1,0,unknown,0,0.13734875886718442
64,entrepreneur,married,secondary,no,3875.0,no,yes,cellular,15,jul,140.0,1,-1,0,unknown,0,0.1650601698476602
55,retired,divorced,secondary,no,5734.0,yes,no,unknown,25,sep,434.0,3,-1,0,unknown,1,0.16577469359226935
35,technician,married,tertiary,no,2875.0,yes,no,telephone,13,mar,82.0,5,9,0,unknown,0,0.17168837570683887
26,retired,divorced,secondary,no,1069.0,yes,no,unknown,30,nov,342.0,1,-1,0,unknown,0,0.16890384876647827
44,admin,divorced,unknown,no,4563.0,no,yes,telephone,4,jun,189.0,1,3,0,unknown,0,0.1421793362391063
41,retired,single,secondary,no,-605.0,yes,no,cellular,22,sep,325.0,2,-1,0,unknown,0,0.15399028830168052
44,entrepreneur,married,tertiary,no,4133.0,yes,no,cellular,13,sep,143.0,2,5,0,unknown,0,0.15886313216997253
42,unemployed,married,tertiary,no,8.0,no,no,unknown,26,apr,105.0,5,-1,0,unknown,0,0.21146877981511683
46,entrepreneur,married,secondary,no,131.0,no,no,cellular,13,dec,200.0,3,-1,0,unknown,1,0.2051043165400051
57,entrepreneur,married,tertiary,no,668.0,no,no,cellular,11,aug,676.0,2,-1,0,unknown,0,0.18443857341931705
46,technician,married,secondary,no,1247.0,yes,no,telephone,5,aug,337.0,1,-1,0,failure,0,0.17132165677919928
27,unemployed,married,secondary,no,3787.0,yes,yes,telephone,25,nov,284.0,1,4,0,unknown,0,0.12226522885088328
56,unemployed,married,primary,no,-1761.0,no,no,telephone,26,jul,382.0,3,-1,0,success,0,0.2010956652923045
59,technician,married,secondary,yes,-11.0,no,no,telephone,14,jun,392.0,7,-1,0,unknown,0,0.14345852455429428
77,unemployed,married,tertiary,no,2024.0,yes,no,cellular,22,mar,105.0,5,-1,0,unknown,0,0.15633906768568384
26,services,married,tertiary,no,2895.0,yes,no,telephone,3,dec,79.0,6,-1,2,unknown,1,0.2594610631460268
42,management,married,secondary,no,-2000.0,yes,no,telephone,18,apr,213.0,3,-1,0,failure,0,0.1521873045719027
18,housemaid,single,secondary,no,-476.0,no,no,telephone,3,dec,48.0,1,6,0,unknown,0,0.20192572089022565
46,student,married,primary,no,-2000.0,yes,yes,unknown,6,sep,193.0,1,-1,0,unknown,0,0.12028560805608692
33,student,married,secondary,no,-249.0,yes,yes,telephone,26,oct,354.0,8,-1,0,unknown,0,0.11559147135629656
63,admin,single,unknown,no,407.0,yes,yes,cellular,8,jul,2.0,2,-1,1,unknown,0,0.3396957017183164
30,blue-collar,single,secondary,no,2757.0,yes,no,cellular,24,nov,35.0,6,2,0,unknown,0,0.16927587340362135
19,services,married,secondary,no,-2000.0,yes,no,telephone,28,aug,982.0,4,9,0,unknown,0,0.14906660285154744
34,management,single,secondary,no,3133.0,no,no,unknown,21,jun,789.0,6,-1,0,unknown,1,0.2048802035250381
18,self-employed,divorced,primary,no,227.0,no,no,unknown,17,dec,162.0,1,-1,0,unknown,0,0.19953107308078782
49,admin,single,tertiary,no,648.0,yes,no,unknown,1,jan,268.0,4,-1,0,success,0,0.17543477977906088
18,technician,married,secondary,no,3928.0,yes,yes,unknown,28,nov,51.0,4,2,0,unknown,0,0.13214486351534058
40,management,single,secondary,no,4862.0,yes,no,telephone,7,dec,121.0,3,-1,0,unknown,0,0.16465636694180216
18,unemployed,married,tertiary,no,-138.0,no,no,telephone,18,sep,472.0,6,-1,0,unknown,0,0.18262048959765134
36,entrepreneur,married,tertiary,no,-155.0,yes,no,cellular,29,nov,581.0,13,-1,0,unknown,0,0.1496207008477357
59,technician,divorced,tertiary,no,614.0,no,no,cellular,4,mar,156.0,1,-1,0,unknown,0,0.18595815707790864
44,blue-collar,married,tertiary,no,-167.0,no,no,unknown,10,mar,112.0,2,-1,0,failure,0,0.19577980200928896
29,blue-collar,divorced,unknown,no,-2000.0,yes,no,unknown,5,sep,343.0,4,-1,0,unknown,0,0.13356043408786525
39,student,married,secondary,no,1421.0,no,no,cellular,8,apr,380.0,4,-1,1,unknown,0,0.27562029800546506
40,housemaid,divorced,primary,no,-150.0,no,no,cellular,26,aug,1237.0,2,-1,2,unknown,1,0.4597540839986749
45,housemaid,married,secondary,no,1745.0,yes,no,unknown,25,dec,359.0,6,-1,0,unknown,0,0.1628837105251784
23,self-employed,married,tertiary,no,5772.0,yes,no,cellular,13,nov,82.0,4,-1,0,unknown,0,0.1601708367517433
47,technician,married,primary,no,1236.0,yes,no,unknown,17,dec,19.0,3,-1,0,success,0,0.19012368939063065
18,technician,married,primary,no,-389.0,yes,yes,telephone,25,apr,89.0,1,-1,0,unknown,0,0.1300677830031561
32,blue-collar,married,primary,no,819.0,yes,no,unknown,21,feb,77.0,2,-1,0,unknown,0,0.17520887567141472
34,entrepreneur,single,tertiary,yes,1822.0,yes,yes,telephone,4,may,29.0,13,-1,2,unknown,0,0.22799203622741426
47,entrepreneur,married,secondary,no,1086.0,yes,no,telephone,10,nov,176.0,7,-1,0,unknown,0,0.16099332200393687
